"","coord","sample","p2.5","p25","p50","n_reads","p75","p97.5","cycle_num","size","replicate"
"1","Metridinidae",NA,NA,NA,NA,0.628695173930978,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.3"
"2","Metridinidae",NA,NA,NA,NA,0.621931475079858,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.2"
"3","Metridinidae",NA,NA,NA,NA,0.538981844072624,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.1"
"4","Calanidae",NA,NA,NA,NA,0.328942684229263,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.1"
"5","Calanidae",NA,NA,NA,NA,0.328184483437623,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.2"
"6","Calanidae",NA,NA,NA,NA,0.305135432421284,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.3"
"7","Paracalanidae",NA,NA,NA,NA,0.0464578141687433,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.1"
"8","Euphausiidae",NA,NA,NA,NA,0.0370238519045924,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.1"
"9","Clausocalanidae",NA,NA,NA,NA,0.0341758632965468,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.1"
"10","Clausocalanidae",NA,NA,NA,NA,0.0267083734359961,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.3"
"11","Paracalanidae",NA,NA,NA,NA,0.0212773271002337,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.3"
"12","Clausocalanidae",NA,NA,NA,NA,0.021222596595633,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.2"
"13","Euphausiidae",NA,NA,NA,NA,0.0162587652963014,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.3"
"14","Paracalanidae",NA,NA,NA,NA,0.0143963593401304,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.2"
"15","Euphausiidae",NA,NA,NA,NA,0.0116396096792544,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.2"
"16","Eucalanidae",NA,NA,NA,NA,0.00800996796012816,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.1"
"17","other",NA,NA,NA,NA,0.00640797436810253,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.1"
"18","Rhincalanidae",NA,NA,NA,NA,0.00210038069400079,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.2"
"19","Rhincalanidae",NA,NA,NA,NA,0.00140932215041936,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.3"
"20","Eucalanidae",NA,NA,NA,NA,0.000274989687886704,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.3"
"21","Eucalanidae",NA,NA,NA,NA,0.000262547586750098,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.2"
"22","other",NA,NA,NA,NA,0.000262547586750098,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.2"
"23","other",NA,NA,NA,NA,0.000240615976900866,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.3"
"24","Rhincalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.1"
"25","Salpidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.1"
"26","Salpidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.2"
"27","Salpidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","CT1.T7.H34_S1.3"
"28","Eucalanidae",1,0.0214251143718106,0.116663960381539,0.227887110555009,0.273568352757525,0.391840570374908,0.747867177510605,0,"0.2-0.5mm","predicted CT1.T7.H34_S1"
"29","other",1,0.0181570656197106,0.0930782496309109,0.185446216157967,0.234754149968173,0.329652800763479,0.705094599780712,0,"0.2-0.5mm","predicted CT1.T7.H34_S1"
"30","Paracalanidae",1,0.010801795119459,0.0594123665117626,0.116219489440571,0.142888243335064,0.199126455425763,0.427786364538444,0,"0.2-0.5mm","predicted CT1.T7.H34_S1"
"31","Metridinidae",1,0.0093924730224211,0.0534584826919624,0.105605483479223,0.129328916073135,0.180039606413523,0.380247346483137,0,"0.2-0.5mm","predicted CT1.T7.H34_S1"
"32","Calanidae",1,0.00905900534882524,0.0408492120983143,0.073401167402046,0.0896664919044861,0.120786276069472,0.262077780598651,0,"0.2-0.5mm","predicted CT1.T7.H34_S1"
"33","Clausocalanidae",1,0.00310553843021179,0.0218731228221859,0.045261011280535,0.0617483296539665,0.0830593951977801,0.212613452143857,0,"0.2-0.5mm","predicted CT1.T7.H34_S1"
"34","Salpidae",1,0.000222958633177844,0.00243014576815504,0.00766108686335555,0.0280434506164719,0.0254292095887772,0.192122627769688,0,"0.2-0.5mm","predicted CT1.T7.H34_S1"
"35","Euphausiidae",1,0.00249451428524135,0.0116729094010438,0.0211984104594077,0.0267696024301298,0.035606077703737,0.0844541304685632,0,"0.2-0.5mm","predicted CT1.T7.H34_S1"
"36","Rhincalanidae",1,0.000218625972244893,0.00202207390682045,0.00545896637978242,0.0132324632610487,0.0136177260281624,0.0774325932702353,0,"0.2-0.5mm","predicted CT1.T7.H34_S1"
"37","Metridinidae",NA,NA,NA,NA,0.848967008925242,NA,NA,30,"0.2-0.5mm","CT1.T8.H35_S1.1"
"38","Metridinidae",NA,NA,NA,NA,0.782376330253772,NA,NA,30,"0.2-0.5mm","CT1.T8.H35_S1.2"
"39","Metridinidae",NA,NA,NA,NA,0.59155354985431,NA,NA,30,"0.2-0.5mm","CT1.T8.H35_S1.3"
"40","Calanidae",NA,NA,NA,NA,0.240619003624476,NA,NA,30,"0.2-0.5mm","CT1.T8.H35_S1.3"
"41","Euphausiidae",NA,NA,NA,NA,0.0944333996023857,NA,NA,30,"0.2-0.5mm","CT1.T8.H35_S1.2"
"42","Euphausiidae",NA,NA,NA,NA,0.0871473242839883,NA,NA,30,"0.2-0.5mm","CT1.T8.H35_S1.3"
"43","Calanidae",NA,NA,NA,NA,0.0676529060928546,NA,NA,30,"0.2-0.5mm","CT1.T8.H35_S1.2"
"44","Euphausiidae",NA,NA,NA,NA,0.0601148596574099,NA,NA,30,"0.2-0.5mm","CT1.T8.H35_S1.1"
"45","Calanidae",NA,NA,NA,NA,0.055714392263133,NA,NA,30,"0.2-0.5mm","CT1.T8.H35_S1.1"
"46","other",NA,NA,NA,NA,0.038714377087627,NA,NA,30,"0.2-0.5mm","CT1.T8.H35_S1.3"
"47","Rhincalanidae",NA,NA,NA,NA,0.018157913438988,NA,NA,30,"0.2-0.5mm","CT1.T8.H35_S1.3"
"48","Salpidae",NA,NA,NA,NA,0.0167465793474447,NA,NA,30,"0.2-0.5mm","CT1.T8.H35_S1.2"
"49","Clausocalanidae",NA,NA,NA,NA,0.0160215179511168,NA,NA,30,"0.2-0.5mm","CT1.T8.H35_S1.2"
"50","Clausocalanidae",NA,NA,NA,NA,0.0137483529324019,NA,NA,30,"0.2-0.5mm","CT1.T8.H35_S1.1"
"51","other",NA,NA,NA,NA,0.011741316805052,NA,NA,30,"0.2-0.5mm","CT1.T8.H35_S1.2"
"52","Salpidae",NA,NA,NA,NA,0.0103920642418517,NA,NA,30,"0.2-0.5mm","CT1.T8.H35_S1.1"
"53","Paracalanidae",NA,NA,NA,NA,0.00981171792772775,NA,NA,30,"0.2-0.5mm","CT1.T8.H35_S1.2"
"54","Salpidae",NA,NA,NA,NA,0.00925662710539407,NA,NA,30,"0.2-0.5mm","CT1.T8.H35_S1.3"
