"","coord","sample","p2.5","p25","p50","n_reads","p75","p97.5","cycle_num","size","replicate"
"1","Euphausia",NA,NA,NA,NA,0.541719077568134,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"2","Euphausia",NA,NA,NA,NA,0.327861871394836,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"3","Rosacea",NA,NA,NA,NA,0.234446982308079,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"4","other",NA,NA,NA,NA,0.196662924393171,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"5","Eucalanus",NA,NA,NA,NA,0.134171907756813,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"6","Rosacea",NA,NA,NA,NA,0.131236897274633,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"7","Eucalanus",NA,NA,NA,NA,0.125314544539507,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"8","other",NA,NA,NA,NA,0.10482180293501,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"9","Calanus",NA,NA,NA,NA,0.0519917928070923,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"10","Acrocalanus",NA,NA,NA,NA,0.0517208005884402,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"11","Calanus",NA,NA,NA,NA,0.0507337526205451,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"12","Acrocalanus",NA,NA,NA,NA,0.0373165618448637,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"13","Sagitta",NA,NA,NA,NA,0.00615539468080988,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"14","Metridia",NA,NA,NA,NA,0.0041423096279664,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"15","Pleuromamma",NA,NA,NA,NA,0.00112268204870117,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"16","unidentified Calanoida",NA,NA,NA,NA,0.000580697611397158,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"17","Ctenocalanus",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"18","Ctenocalanus",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"19","Ditrichocorycaeus",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"20","Ditrichocorycaeus",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"21","Euchaeta",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"22","Euchaeta",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"23","Metridia",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"24","Muggiaea",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"25","Muggiaea",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"26","Pleuromamma",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"27","Pyroteuthis",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"28","Pyroteuthis",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"29","Sagitta",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"30","unidentified Calanoida",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"31","Rosacea",1,0.284588200683044,0.622828275472251,0.771736830320627,0.729854214145023,0.874801211607373,0.964689593404595,0,"1-2mm","predicted C1.T7.H9_S3"
"32","Metridia",1,0.0079562069500654,0.0384332028051546,0.0845697686659095,0.125495819552489,0.167833496268219,0.476775111065941,0,"1-2mm","predicted C1.T7.H9_S3"
"33","Acrocalanus",1,0.00490303198587662,0.0222397911239592,0.0460197802137991,0.0696130857154633,0.09161037860647,0.263136064812082,0,"1-2mm","predicted C1.T7.H9_S3"
"34","Euphausia",1,0.00153314380329549,0.00730861749939776,0.0158778568284712,0.0269509855280834,0.0322324239141605,0.122485482206791,0,"1-2mm","predicted C1.T7.H9_S3"
"35","Calanus",1,0.000305386204979683,0.00223631862076853,0.00568724230052537,0.0135846805771051,0.0143124309123132,0.0754260820896077,0,"1-2mm","predicted C1.T7.H9_S3"
"36","Eucalanus",1,0.000172024214955492,0.00134140030724921,0.00344068953984475,0.00883835923764435,0.00890661018418565,0.0494045918163306,0,"1-2mm","predicted C1.T7.H9_S3"
"37","unidentified Calanoida",1,0.00030211528134776,0.001719436367976,0.00404071003035226,0.00845996997830722,0.00942497990978851,0.0432923220595419,0,"1-2mm","predicted C1.T7.H9_S3"
"38","Euchaeta",1,0.000153971194699148,0.000850311559029265,0.00192258529442019,0.00350283786262367,0.00417031116934568,0.0166983690425557,0,"1-2mm","predicted C1.T7.H9_S3"
"39","Ditrichocorycaeus",1,9.84852245678786e-05,0.000558116794171313,0.00129497320512881,0.002543751208337,0.00290430735974539,0.0129999127037061,0,"1-2mm","predicted C1.T7.H9_S3"
"40","Pleuromamma",1,0.000143602960990505,0.000722092285450552,0.0015092697209771,0.00240353128336588,0.00306933065495216,0.00955685652743733,0,"1-2mm","predicted C1.T7.H9_S3"
"41","Ctenocalanus",1,9.43548779164315e-05,0.000519550701345591,0.00118657425365883,0.00215202313004775,0.00254524109489163,0.0106601602573509,0,"1-2mm","predicted C1.T7.H9_S3"
"42","other",1,4.43187239108566e-05,0.000298015939495845,0.000816795958793249,0.00203573348445582,0.00206445203747032,0.011742360469536,0,"1-2mm","predicted C1.T7.H9_S3"
"43","Sagitta",1,2.8494320705697e-05,0.000251606015000187,0.00070758190828865,0.00196737032022454,0.0019731900764766,0.0113524104138665,0,"1-2mm","predicted C1.T7.H9_S3"
"44","Muggiaea",1,1.83936553479007e-05,0.000156149818408757,0.000448256027094955,0.00132757207046204,0.00124018334986015,0.00788870050334339,0,"1-2mm","predicted C1.T7.H9_S3"
