"","Hash","C1.T7.H9_S1","C1.T8.H10_S1","C2.T8.H18_S1","C3.T6.H25_S1","C3.T7.H26_S1","CT1.T1.H28_S1","CT1.T2.H29_S1","CT1.T3.H30_S1","CT1.T4.H31_S1","CT1.T5.H32_S1","CT1.T6.H33_S1","CT1.T7.H34_S1","CT1.T8.H35_S1","CT2.T1.H36_S1","CT2.T4.H39_S1","CT2.T8.H43_S1"
"216","2a88600f3ca32f38e1f071ebfc5400e2f4db3330",0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,0
"217","2ad1393a5a4075f77b93321d57e0c0727ac2cade",0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0
"218","2adb8346ddc882a7ad9b1eb69a545297892686fe",0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
"219","2ae059c18e36ba4620545bdd3a57a639ebc1d9a2",2197,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220","2af881493785ca858363fd96566f259dc653bb3f",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"221","2b03fedfdcae1fa59b1d9e9cbe86c23ef37539f6",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"222","2bc0d59730094dceef350300e11d84d65b102618",0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
"223","2c6aeb2dfa423722fc404f104472e07a304aed95",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
"224","2cfd457adc6936d89195dd4765ae81286f8b0ed5",1474,617,2105,0,560,1842,638,193,565,2802,380,2616,1780,613,0,1316
"225","2d1dfb4d825a120371ec152ce4490c84f738245d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"226","2d5f0d95c42dcc8388a17558ee27b1041afe7f68",79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227","2d6bf7c8d8140757aeb9b8cf56df65143f0871c5",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"228","2d9274567e184b2f21915769497004913e7b341c",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"229","2e2e14122c89d7421c914dc56abca6e3f8028157",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"230","2e7fd9b83cde32c49dd67fab73609fefc6b7bec1",14,0,0,0,57,0,20,39,0,193,0,0,5,0,0,0
"231","2ee1b02a65887bb88cd3a5846bdd024e52cfddd6",0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
"232","2f0270e2010c0d4ed01a7f2949e1d008775da35b",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"233","2f70a354cd905fd309a50f5ce14c343d62301677",0,0,0,174,154,0,8,2,0,18,0,0,0,0,0,0
"234","2f729f3a47c6dab6bbc5dda284a64f74917b9d86",96,0,0,0,269,5,0,0,0,0,31,0,79,0,0,15
"235","2f9a39c8d8b69f7eedcd3582326b652370ce2ab1",4534,228,967,436,0,0,0,0,0,0,0,191,1094,449,0,6217
"236","2fdb4792dc01cfd18a44fc5b476532f084f64afa",0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
"237","2fdbb79cdb04035fa8eaf3a2d2dbb232380c7180",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238","30305359d96310766f4c2fd4fb8385e2c628f86f",0,0,0,0,165,0,0,0,0,168,0,0,0,0,0,0
"239","305fe81c103168df01708533cc569dbc8c272733",0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
"240","306e41f6aa47a71722c3a607214f2011cfaa91d5",0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
"241","30831c9a8c2539997351cd1e1eb9abe305b770fb",0,0,5,0,13,0,0,0,0,0,0,0,0,6,0,6
"242","309dace1f4e6774d9d46e053bf6dc9b0e7a0f9c2",0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"243","30d045bb3c00279f5b5f97e54d5d03106fd8186f",0,0,0,0,0,0,0,21,0,0,5,0,0,0,0,0
"244","30d8938e6e2adec4ae39a6e6e297ec8fade3db9e",0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
"245","317eeafe399786c55884c80585efd0ae9c953f5c",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"246","3186262333a8c0ac2099afc430912cc2a7e115dd",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"247","3278c3d6e0d5abd1ac4da1bedb06497758ecd457",0,0,0,97,159,0,0,0,0,0,0,0,0,0,0,0
"248","328c7b8928c7043219cc2804267f8c3bffe8343c",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
"249","3295752a0e23c38ca91766afff6878c18041e839",0,0,0,0,0,8,0,0,0,0,0,0,0,36,0,0
"250","32c7429ef986d3d6e6568889cab2755dd190fdbc",41,0,0,0,15,0,0,0,12,10,0,37,23,0,0,0
"251","3310e5fa9f2643f7e361cfef96207407b37fe2de",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252","3322457481f71e3e3a07f37dc7720e579cb12939",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"253","3336749f20eb718f7ee8cfa30022b05b865b56b8",0,0,0,0,0,0,0,0,963,0,0,0,0,0,0,0
"254","334da39aa6ccfed14beb3c0218ecb7f1c4d44331",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255","33594baacc4265a006d66d6e3a39f7b2839206f7",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"256","337563ce5928ed982c0360adcca5436f5f8886db",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"257","33839e927895fe65dd93c481f467024b5ba0e3bf",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"258","33dc4c2b1e165a82191267fff83f1f026dace1c5",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"259","33e45ae324ad0959be486f1206f69afc82418d73",0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
"260","33f40334aebda5811ea7aba4861f6ed6325f842d",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"261","3413b18d562c349ba078b4a2e0fbd0920843b602",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
"262","341d37f9958a54163d7987e0dc5bb17818c5c7d8",63,0,0,0,11,0,0,0,0,59,0,111,173,0,0,27
"263","34251563235443a5b196b5a43e610ba79b40023a",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"264","343a5442383d91a7906d83d32e176b8b3ef22978",0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
"265","3519554e76c8a3bfe0a04d2efe4efbf553122fe7",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2
"266","3625804dab4dda61f72a8da2935fb4c68504d66b",0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
"267","363a7fed6b4ef59f0d3847483c765d95cd1bc297",0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0
"268","36616b5a21197dacedbd47c5d9c836e3dca6204b",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"269","366af7232a4b8783702eddfe226e449933c42834",0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
"270","366bcd23a104bbca5cc64b6ce7fb0156ce975c1c",0,0,963,0,0,1180,0,0,1093,477,0,0,0,0,0,0
"271","369bfbc52f4cda71e74a360af2d4431dd2bbed63",0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0
"272","3716da6268a512b51c0cbc67633e3df89556b35a",0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0
"273","3799e6c47eb523ed699ebecd32edd7aab5fc75c1",0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"274","379e8b714933b726010ddbb94b1d3e88dcc817e0",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275","37bca4a76e40825a5e55a441b29c2eaf246aefc2",0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"276","37fb916c771edbe28f8d2c2583226b7d65e74116",49,0,0,0,0,0,0,0,0,11,0,0,73,3,0,0
"277","381610426e31b112903a2b0c51b0fbe9dbe1a6ba",0,0,0,0,34,6,11,0,0,0,14,0,0,0,0,0
"278","38276d45c5eaaaa75353c87992ba7babaf99a2d4",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"279","383b2bec07d5377267456766a56e3d0eba31dbf0",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280","3843e20d9844474b63eb66170a1666689c49e7cc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"281","3855bfab8b2afdb2b740530c990e9a2535c5a15b",3166,1167,4829,80,550,3363,582,201,1147,3093,0,3387,3397,1014,0,1962
"282","385df5acad861e1f4f7ec70e17b1b67e2a7b3436",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283","387d4852e3e92fa092e4d58207f93a07a1040fd7",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
"284","388725f240f778bbad66a1a652b752a88fd3956a",242,0,105,0,0,0,7,0,135,46,36,0,0,0,0,0
"285","388fd456964ac1bc2a2bc7dd5567b0f8297390f1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0
"286","38bf985540c9c7adc2c4afaec2ca25c8c64f5610",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"287","38ecfaf01d32485f85c09538c7bfacdb9f121736",0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
"288","3907c0c3540893fea852cf1e2e15ee876e097dc1",699,0,0,343,322,0,376,65,3866,130,37,282,2731,164,0,0
"289","391b2e30e6b1d7ea9182f5f8519c8239b02592b5",0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0
"290","3949ba94f0477add06d64a4ce6018ac190c245c1",0,0,0,0,324,0,0,0,0,0,0,0,0,34,0,202
"291","3981e4230f67261795266f1c6c06c15710ffd312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292","398dfbd3d2233f08f590e4796fd80473a2d2b63b",0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"293","39fedda034f3a74d8fb3df39c329ff84a1b75376",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"294","3a2d8729377387bb0d1f17479047aef1b995af1e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295","3a4660f8928b0bba5379764b63c8f98ae30a1d3b",0,0,0,573,2067,748,2187,548,1278,564,0,0,429,0,0,1068
"296","3a7c698a38f760bccb4381b3ff98dec1468bda94",110,39,99,0,0,45,48,6,0,47,0,0,83,63,0,37
"297","3aa853bca25b7b1ce2e63345f2f163d2e53b69a1",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"298","3ab54090f3b6a886bbf1977a86af60081680c4f1",0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
"299","3ac1ce0eb0bec20ee95c63f5fe5546e07ddfdc7d",5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"300","3b40106afbb37d7c187b02f596332415ddc60eb2",16,0,13,0,0,0,0,0,0,0,0,0,20,7,8,0
"301","3b46a0689c4dc296a5046eb3cfb003a0ca04e7fe",121,0,0,0,109,0,0,0,0,67,0,65,76,15,0,9
"302","3b4deef68ab606924924048c116ef0c7c34ec1f4",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"303","3bda6b8265a3be4b89e9679effa242912ccae21a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,0
"304","3c10154cd893e8e5704b98212bc02112d0a6c321",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"305","3c32d58513825484c47705b7d424175ab81ca09e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306","3d20e584d089df6b2c6873f04b82a9ab2b11766f",505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307","3d4714ae360115c68e008c8b9ee80b21fec929e5",0,0,0,0,0,11,0,0,0,0,179,0,0,0,0,0
"308","3d5136e9bc0677da0513296476e8c4a9a861594f",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309","3d62d748da1f8db006393409f17331b6473aa9ca",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"310","3e14dac7105fa108fc60b0e6f143d3d16c931afa",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"311","3e2ac8688f7a199471934f3d8a14f41e545ec98d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312","3e5e731e817c56b7744487aeeee529140b70cd64",0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
"313","3e666f30f29425d8b7343f1814622deee09dd4ba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"314","3eafdd7e0292677d65676b2e27b59fb00503f03a",0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
"315","3eb5edaf071a836479ebc8aeeb20b961ef4b4d79",0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
"316","3ebe51f399974864c184591ee973e2c9e0e98deb",0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
"317","3ebe763dad94716c53b6402a986142c429796f35",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"318","3ee6b510572d6e1b7383d68344ead7b479c01cb5",233,52,167,0,81,54,45,22,0,190,0,0,73,101,0,0
"319","3eecff100c27b2d53f9569c625aaf66572243714",0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0
"320","3efaa68d1d68d71d4bbc70977289af7f541dbbca",0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0
"321","3f3e9a49417c1900d85889084862d5ef377a5559",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"322","3f42e5232e8b6a4552895a81fc2e6c42712289cc",0,0,0,0,172,0,0,0,43,0,0,0,0,0,0,0
"323","3f5807ef95ce9f610e72088d5bcac8012cc9e624",0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
"324","3f6fc0c839b0d5a81518230a8d25169dd5d821fc",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
"325","3f9f1a1b12e1ca4d2cf0712cd0aa596a9fa1d0e2",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"326","3fa61d50fd4949e0d04c0b48f09576ec54f63232",222,0,0,136,0,0,0,0,0,288,138,0,0,0,0,111
"327","3fdfd5cae5ad9abd680b01523b895198661a1c47",43,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
"328","403defbf726f402a5b9e7460a0e2dac38b047501",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"329","4051dddae61132bb4df7e1aea000d88dedc20b13",0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
"330","4080053ef98f9e41e14e125fad6da18a1d21fde7",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"331","40e30a5954a7642eedd6b710b8d3e5e4e3f0408d",0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
"332","40f7b4eaf53b5bd7e72d4267bc9f0894652f0d60",0,0,0,0,0,0,0,0,636,0,0,0,0,0,0,0
"333","41524d65ffc50db7ea53feff58c23e1fbb896e90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334","41b4ea9b5400d76bcca60a934955e7a9e2478492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335","41eb4eea92ba16ea54519002912189e2395fb813",0,0,36,0,69,0,0,0,0,0,0,0,0,0,0,0
"336","41fec6c710d6cdc2952ea0404f8a5e89f3dcfc66",0,0,0,108,259,0,0,52,0,0,0,0,0,0,0,0
"337","421cfa3073cf3e9a77b22a1bc54bfd9fe808b3ec",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338","42e49f30aaf461ae06e6320ed34e224f6bfd78f6",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"339","431a979ca99cc35b49e06e5e79836db5934e2342",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"340","434b516ab8974efbc6913b4ccc1c7f8e8ae05510",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"341","444861f2c16028e9b144f3a03d3a0b0b4f3aa41c",0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
"342","445ddbfaee1ead7545459cff31d251a75a0e7b8a",0,0,0,76,115,0,0,300,0,0,0,0,0,0,0,0
"343","44f408ac8f2456bfef156a8140f247445a7f50b4",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"344","450b63e04102aa57d14b8bb58fae01b332aef282",0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
"345","45218bbce4a242b369b1f75feae1df4199ce3184",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"346","4542bee4db4c3075a68a0a82768eab3497580077",0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0
"347","45bd7533ce3843fd38aeca890bbc9e687e15d154",9,0,0,0,0,0,37,135,0,0,0,0,0,0,0,16
"348","45ddfdc750510f749ee326b99180e29e90191489",87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349","4646be86458ee6223a5a3173f6d506dccc60cf61",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"350","46532a02b0f490f3854d9727f57e566b5ab8bbfa",0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0
"351","466596c397c3498919b3e36357ff458f5b6d0d75",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"352","4665dfee2d74efa3b1538f863224dc16608c459d",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
"353","466a5c9416af15b99420476280372a79451d7c75",0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0
"354","466e08c58d0db760c88a6d71a588bd0dc743fcb6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"355","46ba927c417c82c762b4cdd54a530d1d699a330e",0,0,0,88,265,0,0,0,0,0,0,0,0,0,0,0
"356","46f27f2f56e61a28864cdb558572ac9e8bdbb3c8",0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
"357","475c1ee91e50701d7ca59481bf6b638e1c167847",0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0
"358","477af90a53bb0e8101f6e586b3db841f691179a8",0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
"359","47ed7fc2a745ccbfd0d33c245e47ca4d7994a0e1",0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"360","47f806b30e08302ade848556b15b717fddc24283",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"361","47fee77eb15aeb9efa7931aa8ff1bf58daa8e10c",0,0,0,0,40,0,0,33,0,212,0,100,0,0,0,0
"362","4811a738145999ffad08c167948b47dcaf34cf53",0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
"363","4835d42534fb2c139f1bd14a9b1f396039a54beb",0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
"364","483a990b4c9a3f43e2dac298075eccaec70b6c14",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365","484a8c880848d97217fd0d7694f67704fec5aa83",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"366","485ae292e3e11214123a4b9e63e34e76b4344af7",0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0
"367","48b2f21af3cf45370c4e56065e78eb5421a90484",0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"368","48d02e44d41620ee0cb1658ac1645ed265f9b1b6",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"369","4905e2a7faede7a220c070fe2443b67ae4307d85",0,0,0,29,66,46,24,0,0,0,0,0,0,0,0,0
"370","491d5af81c9ec50e80c3959fa238b1188f2af798",0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
"371","49a2bf3764771feb81b20871920b4884dd9f97dc",0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
"372","49acecd02ccd5770ea0f75f351550aa447901a5c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373","49b90024154644c1902b93b249a99b6dd3f0be59",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
"374","49c88849285e76586efc3e941b997c3ce9a83c2e",0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
"375","49f0f47945dc262ce92b1b45246eb7f7e00584c3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0
"376","49f8beca58d8ec722e7c932a350985fabf390389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0
"377","4ab36bd9faab36f0e5fc83aca588e95a7d489f61",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"378","4ac635f608ae7d51619ed736c87a3bba3e8fe7c4",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"379","4bc85e8f6649ca4a0bc26964e17b92db7d265b3c",0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0
"380","4c23922ac5270945975a10c2e85dce4f397ee20f",0,0,0,248,206,0,0,0,0,0,1313,0,0,0,0,0
"381","4c2f8ee96dad0c28adbc2304bbb59b2b7cfc8321",0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
"382","4c6be700b98ee91fb36caa5eb7a5be5885f30d34",70,0,0,57,89,0,0,202,0,38,0,0,0,0,0,0
"383","4c7f50c6a0efac46330237782a0669b177c8ac0c",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"384","4c917e5164f11f92263da9074eff865af1596a9a",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"385","4cbc9a40bf0fe5a58a9c37c60bfbbfbe8895a33c",0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0
"386","4cca0d6f762f13ca6278e0e6611374f3b9dfb377",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"387","4ce0f8cfb5fde57feede95ccb00bf9d242581044",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"388","4cf7b276e564c3a8c32f42bb4888dbb65da1c5a3",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"389","4d3a77d605c748f2a17102d2f0cfa768950e9531",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390","4d4ce2bf6111d896ab63892cf6c1caed25c3963b",0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"391","4dbdc9b023c5d3ceda488650fbd338ef96f092d7",0,0,0,0,0,0,0,0,0,0,0,0,213,76,0,0
"392","4e97a989ec84de6ce9d722e5b48f3f2581e18eac",0,0,0,15,15,0,6,0,0,0,0,0,0,0,0,0
"393","4ec8d9d384e15fa5a353b5d1cd769ee07c655c54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394","4ef649fade2a9f0f578d7b4095690e69f854fb73",0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
"395","4ef8ae9561fc2890bdf5a8aefca4553b2978152e",0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
"396","4f1941d0bfc10715082b44cecf5b24c35382c975",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"397","4f2327009bca5c3fe9bcbada8ff3b335b8af6295",11,0,0,0,0,0,0,779,0,0,0,0,0,0,0,17
"398","4f29cb1197779a62c4abc49b280b4281ed95cfaa",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399","4f75f6c68eae27187e8d7065f81e8d54126b6654",0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
"400","4fa67c9310e6840610bae14c471bf22d5f9148bb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401","4fab43eca495fe3226aa442ebfdc943d22a97705",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"402","4fec54a6453b3e0021c7194f50daedf2cca0256e",0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
"403","500582478e6acb3da3b377662448ac5c5f476f67",0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"404","504552d4c2d515a28c67a6cf94a7b4924d950d92",0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
"405","50469cd17c7ba4329f828eb53edd3d1cb5ec8727",106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406","5060f9cee2cf5a5fd9d18aba522442aac691878c",0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0
"407","5075e19fdde7816df17ec07a4b4983e750926f1e",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"408","50ae18a387ee0c27a601b2de29233b88891665e2",1628,46,547,0,45,28,0,0,398,134,70,1936,8992,313,0,65
"409","5153fd153d032ca08987dc412a9c67b6794b21bf",128,0,0,0,0,0,0,0,0,90,0,0,773,0,0,0
"410","5161dd39bc289b163cbaac5a5c48d0dbae46036e",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"411","518ca045a56f7f2cd5f02e889bcb55ee8aa09f85",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412","51b79c1e30b616fd30ac15ddef6fa255e2339377",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
"413","51cd5c10be599c712eeb5a437962c8e7ed24a4b3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414","51f116b73b3267878d4427f779bc74ab3674621b",0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
"415","522bfd0604e6165a78457c5509345aca74a8114a",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
"416","5234d5ef2703aee023a50893482e24b0caf9e087",0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
"417","5249e894fcc7c9cc64d6ed345c23bfcb35dc8e8f",0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
"418","52a4a6a38e2f25ed5ce5c20f0e7f803fca3a6da3",792,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0
"419","52b66ccbc76733bb29400f227295500d67fa0803",0,0,0,0,0,0,140,96,0,0,0,0,0,0,0,0
"420","52f0147ae2341cb593a714701ad3702b38452679",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"421","536db319e08fd702e5d4f1348058fcd9f232b7de",0,0,0,0,0,6,0,3,0,12,0,0,0,0,0,0
"422","537d34135396c3585e7001f5cfd1a38a79b908c8",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"423","53a2d78a68aafb3b11e35a1cd19447a1533b279f",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424","53d57bc69523c55c8fab84475aa27c3bb3d192ca",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"425","54212c41a53282fb6fba9b13eb4fac6bb7d8f5ba",0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0
"426","544d979fb4fe40b47e2a5d771581166cfb50d151",0,0,0,210,550,0,0,0,0,0,26,0,0,0,0,0
"427","54da34a4170992a78c57852c41b21964961cfafc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0
"428","54f1c7cd51f70deda03b7352db928634e3fdcfd5",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"429","5548f5906a4522e2196d674ad3826fb4fc8430b8",0,0,98,0,164,261,260,40,0,167,0,0,275,0,0,0
"430","55819a055e0827c644664d5e492571b05132077a",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"431","55d611b89d5c9ec1f3eec0fa92c6a00bc98c5ca9",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
"432","55e1d1482467a1d4dbc4eafc83db79bab040fea2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433","562a6c89616b1cf51f15caa15b0e5a565dfe0427",56,0,0,0,49,0,14,38,0,84,0,0,106,0,0,0
"434","56db9b8934558866af0f1f1eaf48a1122b20eb51",0,0,0,0,0,0,0,0,114,145,18,0,0,0,0,0
"435","57005a777156822813323fb1ad812d5fee0c64f4",0,0,26,46,0,0,44,33,0,170,115,0,0,25,0,46
"436","5700acf5932fc78326019db74be5b0cda8cd6a7c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
