"","coord","sample","p2.5","p25","p50","n_reads","p75","p97.5","cycle_num","size","replicate"
"1","Metridinidae",NA,NA,NA,NA,0.821737251512532,NA,NA,30,"0.2-0.5mm","C3.T6.H25_S3.1"
"2","other",NA,NA,NA,NA,0.0965859982713915,NA,NA,30,"0.2-0.5mm","C3.T6.H25_S3.1"
"3","Euphausiidae",NA,NA,NA,NA,0.0620138288677615,NA,NA,30,"0.2-0.5mm","C3.T6.H25_S3.1"
"4","unidentified Calanoida",NA,NA,NA,NA,0.0196629213483146,NA,NA,30,"0.2-0.5mm","C3.T6.H25_S3.1"
"5","Calanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T6.H25_S3.1"
"6","Clausocalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T6.H25_S3.1"
"7","Eucalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T6.H25_S3.1"
"8","Oithonidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T6.H25_S3.1"
"9","Paracalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T6.H25_S3.1"
"10","Rhincalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T6.H25_S3.1"
"11","Metridinidae",1,0.0299919572086207,0.220583284069353,0.428650474230529,0.430685549801137,0.633992880859434,0.861272769844798,0,"1-2mm","predicted C3.T6.H25_S3"
"12","Euphausiidae",1,0.0212640817221637,0.174688397001206,0.391973330500739,0.425816787446415,0.659405224727528,0.93943700044698,0,"1-2mm","predicted C3.T6.H25_S3"
"13","unidentified Calanoida",1,0.00580909171630705,0.0286869237382615,0.0505834215074489,0.0598544075037675,0.0799765740410656,0.169070271684952,0,"1-2mm","predicted C3.T6.H25_S3"
"14","Eucalanidae",1,0.000640247581084704,0.00515520634483527,0.0138573506963789,0.0341060913486887,0.0373577446120615,0.201457826157179,0,"1-2mm","predicted C3.T6.H25_S3"
"15","other",1,0.000159618782832803,0.00248827613383824,0.00795781026897368,0.0229931253656694,0.023644791512562,0.143743421069909,0,"1-2mm","predicted C3.T6.H25_S3"
"16","Oithonidae",1,4.09074737138064e-05,0.0005293280941453,0.00199739839497466,0.0085113178393256,0.00675542672993923,0.0633278652950365,0,"1-2mm","predicted C3.T6.H25_S3"
"17","Rhincalanidae",1,9.34591184225403e-05,0.000822302794754974,0.00233903717563847,0.0071989245042638,0.00672341589024572,0.0455946227138816,0,"1-2mm","predicted C3.T6.H25_S3"
"18","Paracalanidae",1,0.000131573057062587,0.000970699103996509,0.00273751539893816,0.00707106820033935,0.00706876779339559,0.0412429529832022,0,"1-2mm","predicted C3.T6.H25_S3"
"19","Clausocalanidae",1,2.61269671706535e-05,0.000297184985572052,0.000872764722429526,0.00211557274460068,0.00228805903814827,0.0120334457389255,0,"1-2mm","predicted C3.T6.H25_S3"
"20","Calanidae",1,8.93924936552462e-06,0.000112677905476515,0.000379681188719275,0.00164715524579284,0.00121432444542846,0.0115759067353896,0,"1-2mm","predicted C3.T6.H25_S3"
"21","other",NA,NA,NA,NA,1,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.1"
"22","other",NA,NA,NA,NA,1,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.3"
"23","other",NA,NA,NA,NA,0.99869231600562,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.2"
"24","Calanidae",NA,NA,NA,NA,0.00118880363125473,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.2"
"25","unidentified Calanoida",NA,NA,NA,NA,6.48438344320761e-05,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.2"
"26","Eucalanidae",NA,NA,NA,NA,5.40365286933967e-05,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.2"
"27","Calanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.1"
"28","Calanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.3"
"29","Clausocalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.1"
"30","Clausocalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.2"
"31","Clausocalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.3"
"32","Eucalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.1"
"33","Eucalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.3"
"34","Euphausiidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.1"
"35","Euphausiidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.2"
"36","Euphausiidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.3"
"37","Metridinidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.1"
"38","Metridinidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.2"
"39","Metridinidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.3"
"40","Oithonidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.1"
"41","Oithonidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.2"
"42","Oithonidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.3"
"43","Paracalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.1"
"44","Paracalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.2"
"45","Paracalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.3"
"46","Rhincalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.1"
"47","Rhincalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.2"
"48","Rhincalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.3"
"49","unidentified Calanoida",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.1"
"50","unidentified Calanoida",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C3.T7.H26_S3.3"
"51","other",1,0.382660506479503,0.822452587925901,0.92200713902806,0.862333525566337,0.967727583604454,0.993823228873525,0,"1-2mm","predicted C3.T7.H26_S3"
"52","Eucalanidae",1,0.00434155964479608,0.0236291532461692,0.0551179704206037,0.0894128548794667,0.119905738320728,0.364237215967859,0,"1-2mm","predicted C3.T7.H26_S3"
"53","Calanidae",1,5.71071960991558e-05,0.0012379451869146,0.00581905156369425,0.0357548796303494,0.0267941888444719,0.295929845461981,0,"1-2mm","predicted C3.T7.H26_S3"
"54","Oithonidae",1,2.24559451331961e-05,0.000285805225301289,0.00104399662776593,0.00602720974032862,0.00384479117172926,0.0428325663991308,0,"1-2mm","predicted C3.T7.H26_S3"
"55","Paracalanidae",1,8.67003876814188e-06,0.000110345944552705,0.000375481017813395,0.00172611554155732,0.00127946265281064,0.0122033832435639,0,"1-2mm","predicted C3.T7.H26_S3"
"56","Euphausiidae",1,2.05813007298241e-06,4.59797273726281e-05,0.00021518892157208,0.00155765990178108,0.000925449856953198,0.0110489490045561,0,"1-2mm","predicted C3.T7.H26_S3"
"57","unidentified Calanoida",1,6.24715747307253e-05,0.000328008636793391,0.000739880502834706,0.00134509239833565,0.00158512286972765,0.0062901586514537,0,"1-2mm","predicted C3.T7.H26_S3"
"58","Clausocalanidae",1,3.42858896842376e-05,0.000188065898611871,0.000448559074169195,0.000925985779910732,0.00101359254971239,0.00492280660662252,0,"1-2mm","predicted C3.T7.H26_S3"
"59","Rhincalanidae",1,2.60074200219955e-07,8.17355607127624e-06,4.88298364186272e-05,0.000803703101233479,0.000278351108600132,0.00600603594533535,0,"1-2mm","predicted C3.T7.H26_S3"
